node,total_fee,capacity,routed_payments
03d6f80df785288de2fe5de19f24ba8a1db3d20647a88d0a903be9de3e7bb8fce1,1100,518513784,1
0250baf7a558091eb9c93f43d595b795db61bd2b55ca016d8682fd310cb1b81e6c,70,1266768286,2
02d6b6eed245d426b5fb4d08ebf0144752182d44f8d04c02562b0d5ae001b4dc64,1001,83255506,1
02e9a5bc151bed9314f10d02772413cc3e96168cb4320f992bfa483865133dc28d,1001,229363552,1
02f765f7dc76002a49990ae9cea7d493c13685b071d5743445f79ec8b5dc52329e,1100,54854277,1
032a9036b540ad8f99abdbdf16e1ff2423d5d3d1a9253be8a65624f6cb382575d2,12,102545449,2
036781b1501dbeada76e0cc9d6165aa1f3f31e75b912c1e36d93fdd3b6e02d13e2,1001,72650285,1
02706615689751e54479b21f2ff900b698a30ce7f91141b087f93c237ea16a3928,1001,42500939,1
020c27b1e99dce7b952757be0b0d7c42ab825270c4f8f7571a349624da408b2dc8,1001,109264869,1
02ce691b2e321954644514db708ba2a72769a6f9142ac63e65dd87964e9cf2add9,100,121074440,1
02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,1001,753641605,1
03cd502dee15bb9859a6d9c56a5608c1f76894736ec4cfec906eb025b7623293dc,1,496677073,1
02159f4a5a9204cceb648e7a051864fafb1b42d7e4a09102e6667bb726618c80a0,2305,39906373,1
024509d6321a579b3f72117509e243d6cdd86874cb0731ff39be6c92f3e64b53a1,2405,250985506,2
02b39b76e521ef420d232dc8bb2cd7599b06bf8732d91bb516ef7f1d86914145e8,1022,136354430,1
03b323009613777edc4e8024c6726758396bc026da99545971164a6baad31dfc69,110,1062795414,2
02f2fe0fd2fc61c6af37c35721a44326555aa5cefcb9cf8cad37e2051b1065bc5c,50,161640000,1
0384da47bf60105cc1038d6e6a8704e20b3a6fb35a4100a08bbaff4b37a30c21a2,1001,157345147,1
03fd105d7df6595d5a36f016b8ff9ca74e5474e29593c4bba85f4d7ad4663bc5ee,2000,270398448,1
03a718f9f5acf1a4b488b88f1fbc50b07fad37d8d5d510e4970652bf3b433d03a4,1001,139150000,1
027b510a7c40bc1aab58345eedad23062578a5647d13a69ed5a2b90290de2faa81,100,54605000,1
02f1a8c87607f415c8f22c00593002775941dea48869ce23096af27b0cfdcc0b69,2000,9150213997,1
03facb07b0923165778ea4cd8a59f07dce1000fc5810f5beb82a4a7f852a4b453f,1001,4040000,1
02edf8140c98fe67726eaeba069aea6d5104aef9081c211228dc0df028bc49cdfa,0,25609000,1
035d6f5b496f0a8bd3a05fb40b8bf7423afed11a8f2671a1980f6911b1be1685eb,1001,139663804,1
0219426a5b641ed05ee639bfda80c1e0199182944977686d1dd1ea2dcb89e5dd55,1001,221688416,1
03f2f3b5ac54d7b4fbecc0978888b66fe318af6595b6344ba7a2368e61075ffc98,2305,745205600,1
02bc320249b608a53a76cf3cbd448fdd3ab8f3766f96e8649c2edc26cf03bf8277,1001,439650000,1
03d28ac32e13a26bc2bc4c2e24adde07d8db2c27557de8047767e41537304bc64d,51,582369788,1
02f94c8c175b002c6421f7e97f11f3ce846d2fd7d88a2b6c2ebb21e875b4d459b4,0,519642459,1
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,500,529580079,2
02a5e151038284a632aa944df938bf13be3936a969d7da15bb3acb86efd6f8f4da,100,224100000,1
03e9c99fddf5aaa60e22c166622206947b1fb14ae2926f550f837af6aa83556bb8,1001,204598261,1
03f7469b18eca3b4641f90c1f3b7fb418dab9701276590b4011f7f660161e7211a,0,44365016,1
0230420eadeda24273cea7828a83cb494e061a806e689f02ecd177143586e8e476,150,39446743,1
02e0fb1c1f31d9b480418e98f083987110e59b9a20bada4aca6693d10f6cf3e060,20,274833461,1
022eae8c2a9a8b02dec48e793dbd95ba322cbcfc84ddab573c1a85512bfc4ad7a7,0,686884049,1
0340cfadaa3324e0dd176a9969be050114278f93260e1b6333bd2a2a2ea03c64a3,1001,671676772,1
03b364b19e60dcbc0063f0ea15e2cf87bdbc4ac9e4e898049652c3e8e3c04f3a6f,610,45421450,1
031858f9b8118cb968412aebe9971b9b16a1b90e8bf5bbcfc5046926567f1dfd3f,1338,13120000,1
033f6152ad78709985dc9bf7fbbddf2ea0255dd60c97205bb1dcec2db4185baa1a,325,311493030,1
024e26642b03b3cf0f553565da6045fa99d048a0722d1e6917c8246c7ffe726374,1001,3900000,1
0340f8fa6bc058df204691bc1c965de041e550d8ef0512d22007d4cab7ebd7a536,30,386491980,1
02765a281bd188e80a89e6ea5092dcb8ebaaa5c5da341e64327e3fadbadcbc686c,114,67862847,1
02cf4f3a8ecdda9f75ff8cc78c40594a725b46f5fca78c5bbf0cff935e60cc1357,75,4000000,1
02cb885657f8cb1ccf0c925f55a2c017d2a7d4acdab93f2597e2d478b3f0260215,1499,140341047,1
