node,total_fee,capacity,routed_payments
02cb277b8b684b4c928e24a45fb39f307f72557bfc052cdec10733d1fc02075ce5,100,100000,1
036b9a856dd196180fd0b71a0ba63ad53be0e4db4faf2c4e4133f1c287f3a6ee97,1100,28910918,1
032261d6ec5fb578919e2455f2061d27bd93df57b26d78cdf7bad38f1368d0531b,1010,114116743,1
020c9b1df80eb7c4f8e5a2b577604d52f1cb646db9acaa6958529820dc41860dea,1001,21000000,1
026ecf8fb50c1f482607f48fd570406efba3c5a5c78507de6692d18519ef085969,1807,220491823,3
033323c3b00f142cff4fd2e20e125112d0c58ae4a3cc135f4e57512652050a4c05,1001,117783286,1
0249877c126f343a3972dc7ce88a6992dbf725aa75f0e83f49d96e5371f36268c2,1001,18550000,1
0334aadd6b72f00168c87385c081a171e1a1a1936435c2952d25dd10d2f17d6c43,1176,33000000,2
03b364b19e60dcbc0063f0ea15e2cf87bdbc4ac9e4e898049652c3e8e3c04f3a6f,2387,45421450,2
03851ce7b1a82b99a9fa1bd397a63c6342bb0de6d651860af663f9dd4c34b1343b,4004,339443476,4
033d38e07e2541628214c8184cf6c562311059872363e9f538b2f45434418b5bc5,3003,529580079,6
02f3069a342ae2883a6f29e275f06f28a56a6ea2e2d96f5888a3266444dcf542b6,10820,766987322,12
02aac548b877279c30f3abbb7301de93096e3b87144fc484dc3409bb0d6bd566b1,1001,114149758,1
0302870110462dc7a1f0472a0e59533866ce791a36c58b6a1f8a59f2a0e0728bdf,1001,1300000,1
02a04446caa81636d60d63b066f2814cbd3a6b5c258e3172cbdded7a16e2cfff4c,5308,1739674539,4
02572c2e1b43a78bb060e7d322b033443efc0d8d60fc2b111dd8bb999aa940d1f5,2605,683070710,4
02abd50ef667e05d26a1132eaac0521512605444e95bf12c474a114c7407994eb7,2305,44100000,1
0318ac9faa9629e7da08819bc8fe0dd2ae3044d69b1b2283a63479acffeb968483,10018,587349617,8
03fc5224fcf8dd9a30de8981f36e3e8ecbe6f0a0af8524fb7aacdc307e52923d83,1001,6050000,1
032d5ca945dc4887bc9a026f44d60c881595023e3d7e66db803ff86c3b3c09da1b,0,42138460,1
03c445275ee7d79ee5778ca2ac81b7c4d84aed7ee04629e8d8f35434b3c21e2da8,0,302631749,1
036d1103b67ac8c4c376c133123abd69e242dec3be10b4f0d2f63177b526e4e8fc,400,47113569,1
02ce691b2e321954644514db708ba2a72769a6f9142ac63e65dd87964e9cf2add9,2305,121074440,1
0204514bc5276384e2a63eb34b67878ca9b537e4ec29643ba2fc61936e909c35c8,1001,69279806,1
03dd09855c3634daa5c7de0146f4d54eb395b51ae422bc86ee1132a0d7ed50e720,7007,1150369993,7
03d1e805c38257b713340049745ff5a15d9ee5d733517a1d48a956815c9482055c,1093,2493292371,7
022e13173f911614a7773e38c8dc735cee817ed822334ba15964c05e65a2031309,400,32000000,1
038c5b2d6a0fe180d1be557d49f7f982190957edf20a4c05a305d7aed17c156ef0,1251,39754981,2
03b323009613777edc4e8024c6726758396bc026da99545971164a6baad31dfc69,61,1062795414,1
02a3ff401dee7e48fc5b2b097f977560f3b1f12d38489bd8122ff3f50f27b84397,150,228450000,1
0256bf97644dd1d839aadd76e2351c1b6bb8173bb9f5ea4affb07075f880e52302,1011,1331458553,2
03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019,3306,810922489,2
031678745383bd273b4c3dbefc8ffbf4847d85c2f62d3407c0c980430b3257c403,153,503401832,1
0299797daa21faa6e4151517b286c41d4c7a8cb21fbfba59ca3bcd21a9f8392bd4,18257,1161264409,10
0325bb9bda523a85dc834b190289b7e25e8d92615ab2f2abffbe97983f0bb12ffb,12992,1851653439,15
027222caea9c1070952bc8c7a05a6f75f26f3bffc37e80e627cc651d50d50eb268,1001,115827287,1
0377f626255c4b6938becd925bcc422cf2662bfa03df7008b5dfd7356db50d2bef,1001,1463098846,1
03c5528c628681aa17ab9e117aa3ee6f06c750dfb17df758ecabcd68f1567ad8c1,1001,1306637550,1
021c97a90a411ff2b10dc2a8e32de2f29d2fa49d41bfbb52bd416e460db0747d0d,14066,3136984772,1
0326e692c455dd554c709bbb470b0ca7e0bb04152f777d1445fd0bf3709a2833a3,3003,1856983234,4
0255ff94583166afd90a0fc0a3042b73724feeeb4141d5218b00e96d036ebfa2f1,1001,141225777,1
02f5c3900821c8245d7a8991a39188060da0f65e6133a9ceb0415e09ed572255e1,2013,5900000,6
020d1617e27ac022395352f2b3774969593d3d6ddff6fb117d820a9dda8da45217,5232,1523033418,6
0251fff168b58b74e9b476af5a515b91fe0540a3681bc97fbb65379a807aea5f66,2002,507927900,2
03d6b14390cd178d670aa2d57c93d9519feaae7d1e34264d8bbb7932d47b75a50d,200,393558244,2
02a1d2856be336a58af08989aea0d8c41e072ccc392c46f8ce0e6e069f002035f3,3021,172696415,3
03c9b47af55d8c13dc4c764e5d0e6a02b7498160f7533f015bf0c107dec00c008b,2002,844682940,2
0296b2db342fcf87ea94d981757fdf4d3e545bd5cef4919f58b5d38dfdd73bf5c9,2002,61074893,2
03094b63a5ece2c363ab859952017f95bec7bd9e6975f0c8152f9eff83d0b045c2,2006,103706339,2
03820714a3f891c7c3ae5e00dbdd77f06ceccc24ddd8c99fadef13ec2eec462cce,2018,559459859,3
02093440eecafdf6778e5bc629e5dab9d6eac6f81dbe862abfeb359f2bcdec08b8,5611,11422618,3
