node,total_fee,capacity,routed_payments
02347c401cfaa1dea2fa8ef3dbd28032a2611b8a45ffa429d3babc0483d985c4fe,100,47069420,2
02b7f410d4b9d62c3e94dcf8d6b7e960e44edc21de52a5c3856c99c8cfbcb0b8a4,1,47520001,1
0302536817c335e45bcd0b10b78fd06bc246609405d98eb64672410dce04f49e5f,60,356847340,2
02ae6c881e2792a5ab413acc326d959d5b352b1ec860f9aae246f31e70a577cc57,710,8000000,2
02c655f6d1a332ca83113bba5037f6df92807d792c049219dec3e329ff5b08b7ac,200,145362959,1
02ba9508eb244215a6469bebc7c941f47d5fbd6e9b3d412c1bdb381150ce115fd0,0,169419950,1
03dc8f04a944b498caca1bd666d09184d5a180a50818316ea447508a5940800b40,4000,69227342,5
02aedd07134c6f67ebe1aba672f34a3bfb120ed5c84884ada6350a3c6bbf1de273,198,36579747,2
02e9a5bc151bed9314f10d02772413cc3e96168cb4320f992bfa483865133dc28d,2,230688552,2
039c4249e620202add3c61cccfb406d4d4e56900ceaae12b4d2d298ee3e4838852,99,23184073,1
03429727270663820cdee85b418dc9c95c9912ec80187da1ec7e98c2c8d3b6c316,0,58202522,2
035c709aae4bcb860ebf07da75e6454172ce27b0dc2131c7263479696e2f1fe6bd,10,26306609,1
028e748c8f24acb985cd428eb072d3d71d1a692acd38a4d22b14fb7e6bf6513f33,1,66851989,1
034261d3b764f06074c5fda1677c1a3fced88c58e69b1bca617d0a8e0b1165b6a3,200,38285219,1
03fb1e396cc523f9823458197150b74fdc79b0478ee00f67f526cd1e14e1ad267d,1700,10999888,3
02796a08cac53ee3cf427a0833700d690a0136690cae681c22ae675f1a80e725be,1,18950000,1
03b23046078ca0ea286980a53fc90ee9016553e8109a9bc00f311a6c682184b881,100,505797634,1
029341bb7a3c63beed9247212b8551322b885ceb8db56b125d9cb1582fa0d1aacd,25,119169420,1
030058aeb4a7f6c8a3d2973369ea8c19a98b18a61874bb21fdaa9c56be5fc59a95,0,5600000,1
0226e97590434694de06271b7b0359e64f13bb66d666714cfc077378421ceecbb8,0,23000000,1
034a879c36f418cb5b44b6903b3c6c1cfb5f4beb1e79b9b479c040b7df9cbc56be,3305,1378391145,6
03d80f73824f7a881f4b3db3553b111d5defb99f6a8ab504b6e92723b335835b13,398,136227324,5
022e8d1c2c8a13704013dc150e15f2b8ce6e65cfa9282583d02696edbbf2bb6bf5,40,4500000,1
0247719ca61fa34ce383634a30b9cde6a2b396a8a6e2974dbbd4ebbe93e093ad2c,1195,215507852,9
02491fdffd8ea6b8fe1faf28d73d69ea583a1ed8645f51c990f76fa36d8c6bdffc,3,13060000,3
022926ac1f1f472e669b1802488f5acfa75adf2020cec28e199e4c61f6485e8b41,10,590464427,2
03fce165537aea120bffe8505876b44d5119354f825b3eac329b761fc5636bf334,999,2382257573,1
033e9ce4e8f0e68f7db49ffb6b9eecc10605f3f3fcb3c630545887749ab515b9c7,0,9501833156,1
03d6f80df785288de2fe5de19f24ba8a1db3d20647a88d0a903be9de3e7bb8fce1,1000,518513784,2
03efca7c07502f3cbd84deca8b3d0471ec514d3d6f0813aed4a9da4e1bf60474c0,150,7531657,1
038bcc6471941c7d6c14a8ce5b7159d8f73a3a0bb9a93e8896bcb892e14552658a,8100,613662518,5
02587c51c3196667c9112c688ccd2356d1a3983610cf19118e33947830ce46e1db,75,195088008,1
