node,total_fee,capacity,routed_payments
02c466261c366bf2a8292f96ba8f0809146efedbfbb26b9ca5700c93c7e79b9953,16784,43461319,16
03a302b07e57cc167a5c52f3bf917bc708b89f852828a0c7e1419e8eddcd97daed,48254,1021476389,46
03f3d6529d4c2d7f2972659a213b0782c99d99a350866675555bef249d87ad525b,12588,86269420,12
0333db550a6adf591d04d13fc19e9df0529a8e721311da6197f311a462f6674111,7343,10000000,7
0302536817c335e45bcd0b10b78fd06bc246609405d98eb64672410dce04f49e5f,23078,356847340,22
02a447fd201226f0bf6421c356f9d2117b0fb05ccc0858dd2b20589b9edb488f67,3147,60525405,3
02a3ff401dee7e48fc5b2b097f977560f3b1f12d38489bd8122ff3f50f27b84397,5245,228450000,5
02445ff6a24e69242d6f6f38e1b7e8ae9c01eb9b660f3daf3304cb4b7cfeb79a99,3147,213500704,3
0306b99625c8680e80e4e1982572c166fecad4a6769fea1f5b63bf34d3415fe996,5245,40130310,5
03fb822818be083e0a954db85257a2911a3d55458b8c1ea4124b157e865a836d12,209800,3370562469,200
0248d273fcbd5fe2370f2eeb6a48c2db16c864bfe1051ca78e2da7624d1747c039,3147,13546047,3
02e24bc44f5c87d930c45692a681796995d776ce4f19c8dcf950e0b6a8d67aaf23,3147,6000000,3
02099ac921732eb9cc28c46c097c751e060f80c1b7b3d714b31f2ec9c95ca09e80,4196,6950000,4
03049fd31ad3063ad94e8f834d0c26d4d0f7a9c3ecd235050fef48970fa32e1c77,4196,26273414,4
02644f80b5d32ed9a9888690571159692a17d7ead7db2df5124a8e2a72a8447d30,33568,826651287,32
02778a8b3d7f5e08f02dff821fc43b69a0137cbf1e5e2b43f0199c0d74a2ece701,3147,4100000,3
032fedd4ef99d52d37429d9a81e1658865fed4fa9ec5745db5288fea09736d300f,6294,5005000,6
03facb07b0923165778ea4cd8a59f07dce1000fc5810f5beb82a4a7f852a4b453f,8392,4040000,8
02edf8140c98fe67726eaeba069aea6d5104aef9081c211228dc0df028bc49cdfa,8392,25609000,8
035d6f5b496f0a8bd3a05fb40b8bf7423afed11a8f2671a1980f6911b1be1685eb,9441,139663804,9
02f2db91d9c63aeeff2b2661b5398e4146aeb2cdb10fa48e570a2c20a420072672,3147,16083665,3
03c2179e465bdfdc5eb51030a30c679ffe3c0ae0c4cbfda4d3f15c6d77c4e316ef,2098,85000,2
0223d7aa491e26a307b4203916b8d60ded8cfe832806b432d6cfc278e96374f9aa,10490,119828813,10
