node,total_fee,capacity,routed_payments
03db49941de51d120054dbbb71d5799923b3733b790361e5bf91a6f6fe5f3b9923,15000,59637579,1
03ec330f71b899ea76cd4a0d748496e79b062ca584e38670e0b6ea3b41c854228b,0,5460000,1
02c1321de5a127023115b90f33ae1244349269f5d18d3ea4014be697e700c07ccc,11003,929410963,5
027222caea9c1070952bc8c7a05a6f75f26f3bffc37e80e627cc651d50d50eb268,2101,57913641,2
0377f626255c4b6938becd925bcc422cf2662bfa03df7008b5dfd7356db50d2bef,15946,731549416,6
0230a5bca558e6741460c13dd34e636da28e52afd91cf93db87ed1b0392a7466eb,22952,1055620874,7
022bd0aa893db4ac890e457cca8c83f112518d6941bf9153dab4bf904620503a78,1180,39456630,1
03a503d8e30f2ff407096d235b5db63b4fcf3f89a653acb6f43d3fc492a7674019,15832,405461234,8
021d2436cab847373a4212bf6d754ead5304f5d0791479643893a837b295f3441c,2184,119844170,1
02491fdffd8ea6b8fe1faf28d73d69ea583a1ed8645f51c990f76fa36d8c6bdffc,1,4880000,1
026420d0aeee1837364822ad12ca670388a55ffa3813f8cfb9701b7ba4f286a4a8,1499,2515622,1
028c17e69dc04d9846861df816de7d53339c555773387a1900cb28a2e2bfd89bc9,1001,2137500,1
0352b33f5908ac29d9da5ea87b5af9ea4c82331157260245506ea4972252be0aa1,500,26300000,2
03d37fca0656558de4fd86bbe490a38d84a46228e7ec1361801f54f9437a18d618,5503,795540237,5
03d414b9c03fb7c9b37ce3fd4f02abf3208a6400ea4485084a1068d68ddcefb732,2305,10671212,1
031015a7839468a3c266d662d5bb21ea4cea24226936e2864a7ca4f2c3939836e0,1507,1199704521,5
028c509a0267ad0de39ac162d26c9e910b91a52585f5602c987e25f5aba06be25f,1150,492657,1
035eb7d2253d934b51dd1cc145b6f36a9c2d953c4379f5fff9c39bb437ece525ae,5000,125407148,2
03549f4622bf2a936ab05525518dfab0914b095841a927d66da85786ad7095b872,100,4709999,1
02b5d57089802ec5fb1d804ed47b5c08cfad150099e442e68d8e82a6b20efde33e,180,54021403,1
03e81689bfd18d0accb28d720ed222209b1a5f2c6825308772beac75b1fe35d491,9315,192040187,2
024574f532c88687b465e707a0a16e291ed16cffbb3c7c9a50a2decffb9425fd47,2002,18998919,2
02c12363b0f977f2a23e4b9bb8555d2fd30a2ba9649e3bd6d9b00aca9569d43f15,0,2000000,1
03bb88ccc444534da7b5b64b4f7b15e1eccb18e102db0e400d4b9cfe93763aa26d,37943,1649047899,13
039bd8fd26d4ae06c627af860b271f0cc896153ea87accedfb5b2ed20bfddd7f3b,0,45440000,1
02d4b432058ec31e38f6f35d22a487b7db04c4bf70f201f601b66f7b4358242b03,1001,497280558,1
0269ddea4ab7066b0928804c8473cbdd3bd7cf454f083bde54ab748a4b00f60bad,1001,38630491,1
03b9f0d36f4691b613d620fc32c9a5b4dcac5b26d99f675456cf8549aca9ee493a,0,119085952,1
023d49fd88692d4d1f366ee8ffa9dfe979c2266b036b440928e86cf3abe28d1894,13053,555111433,5
03e7e0236cdd7a171eb11b73da6084b0a08c735ced2eb555fd9d7daaeab6f8f6a0,3501,2628941,3
03218102b7e52065f9d788086071b5f44c06a214ebac2b5ed4080305dd15e4c3df,2102,8500000,3
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,540,384124697,2
02754d161e996526f95a95dd0ed1b4244ff5f5cc9c7cd54e9ab0ba69f7c67e854e,1254,86966389,1
0369a862b7536b03fc9a66ec2722735fa8276f93043fde708d6ba6c607318af548,1501,3500000,2
02398b614028892474fc95ed64c48791f994975042d0bd7e9592d0ec4128bbace4,4000,84581050,2
